Size,Time
160.0,0.001
160.0,0.002001
160.0,0.000999
160.0,0.001
160.0,0.002
160.0,0.001
160.0,0.002
160.0,0.000999
160.0,0.002001
160.0,0.000999
160.0,0.002008
160.0,0.000993
160.0,0.002
160.0,0.001
160.0,0.002
160.0,0.001
170.0,0.002003
170.0,0.000997
170.0,0.002
170.0,0.001
170.0,0.002
170.0,0.001002
170.0,0.001998
170.0,0.001
170.0,0.002
170.0,0.001
170.0,0.002
170.0,0.000999
170.0,0.002001
170.0,0.001001
170.0,0.002001
170.0,0.000998
170.0,0.002001
170.0,0.001001
170.0,0.001999
170.0,0.001
180.0,0.002
180.0,0.001
180.0,0.001999
180.0,0.001003
180.0,0.001997
180.0,0.001
180.0,0.002
180.0,0.000971
180.0,0.002029
180.0,0.001005
180.0,0.001996
180.0,0.001
180.0,0.002002
180.0,0.000997
180.0,0.002
180.0,0.001
180.0,0.001971
180.0,0.001001
180.0,0.002034
180.0,0.000994
190.0,0.002001
190.0,0.001
190.0,0.002
190.0,0.001002
190.0,0.001997
190.0,0.001001
190.0,0.002001
190.0,0.00097
190.0,0.002029
190.0,0.000999
190.0,0.00197
190.0,0.001029
190.0,0.002001
190.0,0.001
190.0,0.002
190.0,0.001
190.0,0.002
190.0,0.001002
190.0,0.001998
190.0,0.001
200.0,0.001971
200.0,0.002
200.0,0.001
200.0,0.002
200.0,0.001
200.0,0.002
200.0,0.001
200.0,0.002
200.0,0.001
200.0,0.002
200.0,0.001
200.0,0.002
200.0,0.001
200.0,0.002
200.0,0.001
200.0,0.001
200.0,0.001
200.0,0.001
200.0,0.002
200.0,0.002004
210.0,0.001102
210.0,0.0
210.0,0.0
210.0,0.0
210.0,0.0
210.0,0.0
210.0,0.0
210.0,0.0
210.0,0.0
210.0,0.0
210.0,0.015661
210.0,0.0
210.0,0.0
210.0,0.0
210.0,0.0
210.0,0.0
210.0,0.0
210.0,0.0
210.0,0.0
210.0,0.0
220.0,0.01562
220.0,0.0
220.0,0.0
220.0,0.0
220.0,0.0
220.0,0.0
220.0,0.0
220.0,0.0
220.0,0.0
220.0,0.0
220.0,0.015625
220.0,0.0
220.0,0.0
220.0,0.0
220.0,0.0
220.0,0.0
220.0,0.0
220.0,0.0
220.0,0.0
220.0,0.0
230.0,0.015629
230.0,0.0
230.0,0.0
230.0,0.0
230.0,0.0
230.0,0.0
230.0,0.0
230.0,0.0
230.0,0.0
230.0,0.0
230.0,0.0
230.0,0.01562
230.0,0.0
230.0,0.0
230.0,0.0
230.0,0.0
230.0,0.0
230.0,0.0
230.0,0.0
230.0,0.0
240.0,0.0
240.0,0.015626
240.0,0.0
240.0,0.0
240.0,0.0
240.0,0.0
240.0,0.0
240.0,0.0
240.0,0.0
240.0,0.0
240.0,0.0
240.0,0.0
240.0,0.015624
240.0,0.0
240.0,0.0
240.0,0.0
240.0,0.0
240.0,0.0
240.0,0.0
240.0,0.0
250.0,0.0
250.0,0.0
250.0,0.015627
250.0,0.0
250.0,0.0
250.0,0.0
250.0,0.0
250.0,0.0
250.0,0.0
250.0,0.0
250.0,0.0
250.0,0.0
250.0,0.0
250.0,0.015622
250.0,0.0
250.0,0.0
250.0,0.0
250.0,0.0
250.0,0.0
250.0,0.0
260.0,0.0
260.0,0.0
260.0,0.0
260.0,0.015625
260.0,0.0
260.0,0.0
260.0,0.0
260.0,0.0
260.0,0.0
260.0,0.0
260.0,0.0
260.0,0.0
260.0,0.0
260.0,0.015626
260.0,0.0
260.0,0.0
260.0,0.0
260.0,0.0
260.0,0.0
260.0,0.0
270.0,0.0
270.0,0.0
270.0,0.0
270.0,0.0
270.0,0.015624
270.0,0.0
270.0,0.0
270.0,0.0
270.0,0.0
270.0,0.0
270.0,0.0
270.0,0.0
270.0,0.0
270.0,0.0
270.0,0.015627
270.0,0.0
270.0,0.0
270.0,0.0
270.0,0.0
270.0,0.0
280.0,0.0
280.0,0.0
280.0,0.0
280.0,0.0
280.0,0.0
280.0,0.015624
280.0,0.0
280.0,0.0
280.0,0.0
280.0,0.0
280.0,0.0
280.0,0.0
280.0,0.0
280.0,0.0
280.0,0.0
280.0,0.015626
280.0,0.0
280.0,0.0
280.0,0.0
280.0,0.0
290.0,0.0
290.0,0.0
290.0,0.0
290.0,0.0
290.0,0.0
290.0,0.0
290.0,0.015624
290.0,0.0
290.0,0.0
290.0,0.0
290.0,0.0
290.0,0.0
290.0,0.0
290.0,0.0
290.0,0.0
290.0,0.0
290.0,0.0
290.0,0.015624
290.0,0.0
290.0,0.0
300.0,0.0
300.0,0.0
300.0,0.0
300.0,0.0
300.0,0.0
300.0,0.0
300.0,0.0
300.0,0.015627
300.0,0.0
300.0,0.0
300.0,0.0
300.0,0.0
300.0,0.0
300.0,0.0
300.0,0.0
300.0,0.0
300.0,0.0
300.0,0.015626
300.0,0.0
300.0,0.0
310.0,0.0
310.0,0.0
310.0,0.0
310.0,0.0
310.0,0.0
310.0,0.0
310.0,0.0
310.0,0.0
310.0,0.015622
310.0,0.0
310.0,0.0
310.0,0.0
310.0,0.0
310.0,0.0
310.0,0.0
310.0,0.0
310.0,0.0
310.0,0.0
310.0,0.015625
310.0,0.0
320.0,0.0
320.0,0.0
320.0,0.0
320.0,0.0
320.0,0.0
320.0,0.0
320.0,0.0
320.0,0.0
320.0,0.0
320.0,0.015626
320.0,0.0
320.0,0.0
320.0,0.0
320.0,0.0
320.0,0.0
320.0,0.0
320.0,0.0
320.0,0.0
320.0,0.0
320.0,0.015624
330.0,0.0
330.0,0.0
330.0,0.0
330.0,0.0
330.0,0.0
330.0,0.0
330.0,0.0
330.0,0.0
330.0,0.0
330.0,0.0
330.0,0.015626
330.0,0.0
330.0,0.0
330.0,0.0
330.0,0.0
330.0,0.0
330.0,0.0
330.0,0.0
330.0,0.0
330.0,0.0
340.0,0.015625
340.0,0.0
340.0,0.0
340.0,0.0
340.0,0.0
340.0,0.0
340.0,0.0
340.0,0.0
340.0,0.0
340.0,0.0
340.0,0.015627
340.0,0.0
340.0,0.0
340.0,0.0
340.0,0.0
340.0,0.0
340.0,0.0
340.0,0.0
340.0,0.0
340.0,0.0
350.0,0.0
350.0,0.015626
350.0,0.0
350.0,0.0
350.0,0.0
350.0,0.0
350.0,0.0
350.0,0.0
350.0,0.0
350.0,0.0
350.0,0.0
350.0,0.015624
350.0,0.0
350.0,0.0
350.0,0.0
350.0,0.0
350.0,0.0
350.0,0.0
350.0,0.0
350.0,0.0
360.0,0.0
360.0,0.0
360.0,0.0
360.0,0.0
360.0,0.0
360.0,0.0
360.0,0.0
360.0,0.0
360.0,0.0
360.0,0.0
360.0,0.0
360.0,0.0
360.0,0.015625
360.0,0.0
360.0,0.0
360.0,0.0
360.0,0.0
360.0,0.0
360.0,0.0
360.0,0.0
370.0,0.0
370.0,0.015595
370.0,0.0
370.0,0.0
370.0,0.0
370.0,0.0
370.0,0.0
370.0,0.0
370.0,0.0
370.0,0.0
370.0,0.0
370.0,0.015626
370.0,0.0
370.0,0.0
370.0,0.0
370.0,0.0
370.0,0.0
370.0,0.0
370.0,0.0
370.0,0.0
380.0,0.0
380.0,0.0
380.0,0.0
380.0,0.0
380.0,0.0
380.0,0.0
380.0,0.0
380.0,0.0
380.0,0.0
380.0,0.0
380.0,0.0
380.0,0.0
380.0,0.015654
380.0,0.0
380.0,0.0
380.0,0.0
380.0,0.0
380.0,0.0
380.0,0.0
380.0,0.0
390.0,0.0
390.0,0.0
390.0,0.015626
390.0,0.0
390.0,0.0
390.0,0.0
390.0,0.0
390.0,0.0
390.0,0.0
390.0,0.0
390.0,0.0
390.0,0.0
390.0,0.015619
390.0,0.0
390.0,0.0
390.0,0.0
390.0,0.0
390.0,0.0
390.0,0.0
390.0,0.0
400.0,0.0
400.0,0.0
400.0,0.015629
400.0,0.0
400.0,0.0
400.0,0.0
400.0,0.0
400.0,0.0
400.0,0.0
400.0,0.0
400.0,0.0
400.0,0.0
400.0,0.0
400.0,0.015621
400.0,0.0
400.0,0.0
400.0,0.0
400.0,0.0
400.0,0.0
400.0,0.0
410.0,0.0
410.0,0.0
410.0,0.0
410.0,0.015624
410.0,0.0
410.0,0.0
410.0,0.0
410.0,0.0
410.0,0.0
410.0,0.0
410.0,0.0
410.0,0.0
410.0,0.0
410.0,0.0
410.0,0.015625
410.0,0.0
410.0,0.0
410.0,0.0
410.0,0.0
410.0,0.0
420.0,0.0
420.0,0.0
420.0,0.0
420.0,0.0
420.0,0.015625
420.0,0.0
420.0,0.0
420.0,0.0
420.0,0.0
420.0,0.0
420.0,0.0
420.0,0.0
420.0,0.0
420.0,0.0
420.0,0.0
420.0,0.015626
420.0,0.0
420.0,0.0
420.0,0.0
420.0,0.0
430.0,0.0
430.0,0.0
430.0,0.0
430.0,0.0
430.0,0.0
430.0,0.01563
430.0,0.0
430.0,0.0
430.0,0.0
430.0,0.0
430.0,0.0
430.0,0.0
430.0,0.0
430.0,0.0
430.0,0.0
430.0,0.015624
430.0,0.0
430.0,0.0
430.0,0.0
430.0,0.0
440.0,0.0
440.0,0.0
440.0,0.0
440.0,0.0
440.0,0.0
440.0,0.015625
440.0,0.0
440.0,0.0
440.0,0.0
440.0,0.0
440.0,0.0
440.0,0.0
440.0,0.0
440.0,0.0
440.0,0.0
440.0,0.0
440.0,0.015627
440.0,0.0
440.0,0.0
440.0,0.0
450.0,0.0
450.0,0.0
450.0,0.0
450.0,0.0
450.0,0.0
450.0,0.0
450.0,0.015625
450.0,0.0
450.0,0.0
450.0,0.0
450.0,0.0
450.0,0.0
450.0,0.0
450.0,0.0
450.0,0.0
450.0,0.0
450.0,0.0
450.0,0.015625
450.0,0.0
450.0,0.0
460.0,0.0
460.0,0.0
460.0,0.0
460.0,0.0
460.0,0.0
460.0,0.0
460.0,0.0
460.0,0.015623
460.0,0.0
460.0,0.0
460.0,0.0
460.0,0.0
460.0,0.0
460.0,0.0
460.0,0.0
460.0,0.0
460.0,0.0
460.0,0.0
460.0,0.015626
460.0,0.0
470.0,0.0
470.0,0.0
470.0,0.0
470.0,0.0
470.0,0.0
470.0,0.0
470.0,0.0
470.0,0.0
470.0,0.015624
470.0,0.0
470.0,0.0
470.0,0.0
470.0,0.0
470.0,0.0
470.0,0.0
470.0,0.0
470.0,0.0
470.0,0.0
470.0,0.015625
470.0,0.0
480.0,0.0
480.0,0.0
480.0,0.0
480.0,0.0
480.0,0.0
480.0,0.0
480.0,0.0
480.0,0.0
480.0,0.0
480.0,0.0
480.0,0.0
480.0,0.0
480.0,0.0
480.0,0.0
480.0,0.0
480.0,0.0
480.0,0.0
480.0,0.0
480.0,0.0
480.0,0.015626
490.0,0.0
490.0,0.0
490.0,0.0
490.0,0.0
490.0,0.0
490.0,0.0
490.0,0.0
490.0,0.0
490.0,0.0
490.0,0.015625
490.0,0.0
490.0,0.0
490.0,0.0
490.0,0.0
490.0,0.0
490.0,0.0
490.0,0.0
490.0,0.0
490.0,0.0
490.0,0.015624
500.0,0.0
500.0,0.0
500.0,0.0
500.0,0.0
500.0,0.0
500.0,0.0
500.0,0.0
500.0,0.0
500.0,0.0
500.0,0.015627
500.0,0.0
500.0,0.0
500.0,0.0
500.0,0.0
500.0,0.0
500.0,0.0
500.0,0.0
500.0,0.0
500.0,0.0
500.0,0.0
510.0,0.015624
510.0,0.0
510.0,0.0
510.0,0.0
510.0,0.0
510.0,0.0
510.0,0.0
510.0,0.0
510.0,0.0
510.0,0.0
510.0,0.015625
510.0,0.0
510.0,0.0
510.0,0.0
510.0,0.0
510.0,0.0
510.0,0.0
510.0,0.0
510.0,0.0
510.0,0.0
520.0,0.015625
520.0,0.0
520.0,0.0
520.0,0.0
520.0,0.0
520.0,0.0
520.0,0.0
520.0,0.0
520.0,0.0
520.0,0.0
520.0,0.0
520.0,0.015624
520.0,0.0
520.0,0.0
520.0,0.0
520.0,0.0
520.0,0.0
520.0,0.0
520.0,0.0
520.0,0.0
530.0,0.0
530.0,0.015629
530.0,0.0
530.0,0.0
530.0,0.0
530.0,0.0
530.0,0.0
530.0,0.0
530.0,0.0
530.0,0.0
530.0,0.0
530.0,0.015621
530.0,0.0
530.0,0.0
530.0,0.0
530.0,0.0
530.0,0.0
530.0,0.0
530.0,0.0
530.0,0.0
540.0,0.0
540.0,0.015628
540.0,0.0
540.0,0.0
540.0,0.0
540.0,0.0
540.0,0.0
540.0,0.0
540.0,0.0
540.0,0.0
540.0,0.0
540.0,0.015624
540.0,0.0
540.0,0.0
540.0,0.0
540.0,0.0
540.0,0.0
540.0,0.0
540.0,0.0
540.0,0.0
550.0,0.0
550.0,0.0
550.0,0.015626
550.0,0.0
550.0,0.0
550.0,0.0
550.0,0.0
550.0,0.0
550.0,0.0
550.0,0.0
550.0,0.0
550.0,0.0
550.0,0.015622
550.0,0.0
550.0,0.0
550.0,0.0
550.0,0.0
550.0,0.0
550.0,0.0
550.0,0.0
560.0,0.0
560.0,0.0
560.0,0.015889
560.0,0.001031
560.0,0.002098
560.0,0.0
560.0,0.0
560.0,0.0
560.0,0.0
560.0,0.0
560.0,0.0
560.0,0.0
560.0,0.0
560.0,0.0
560.0,0.0
560.0,0.015654
560.0,0.0
560.0,0.0
560.0,0.0
560.0,0.0
570.0,0.0
570.0,0.0
570.0,0.0
570.0,0.0
570.0,0.0
570.0,0.015625
570.0,0.0
570.0,0.0
570.0,0.0
570.0,0.0
570.0,0.0
570.0,0.0
570.0,0.0
570.0,0.0
570.0,0.0
570.0,0.0
570.0,0.015626
570.0,0.0
570.0,0.0
570.0,0.0
580.0,0.0
580.0,0.0
580.0,0.0
580.0,0.0
580.0,0.0
580.0,0.015624
580.0,0.0
580.0,0.0
580.0,0.0
580.0,0.0
580.0,0.0
580.0,0.0
580.0,0.0
580.0,0.0
580.0,0.0
580.0,0.0
580.0,0.015627
580.0,0.0
580.0,0.0
580.0,0.0
590.0,0.0
590.0,0.0
590.0,0.0
590.0,0.0
590.0,0.0
590.0,0.0
590.0,0.015623
590.0,0.0
590.0,0.0
590.0,0.0
590.0,0.0
590.0,0.0
590.0,0.0
590.0,0.0
590.0,0.0
590.0,0.0
590.0,0.015625
590.0,0.0
590.0,0.0
590.0,0.0
600.0,0.0
600.0,0.0
600.0,0.0
600.0,0.0
600.0,0.0
600.0,0.0
600.0,0.015625
600.0,0.0
600.0,0.0
600.0,0.0
600.0,0.0
600.0,0.0
600.0,0.0
600.0,0.0
600.0,0.0
600.0,0.0
600.0,0.015596
600.0,0.0
600.0,0.0
600.0,0.0
610.0,0.0
610.0,0.0
610.0,0.0
610.0,0.0
610.0,0.0
610.0,0.0
610.0,0.0
610.0,0.015654
610.0,0.0
610.0,0.0
610.0,0.0
610.0,0.0
610.0,0.0
610.0,0.0
610.0,0.0
610.0,0.0
610.0,0.0
610.0,0.015596
610.0,0.0
610.0,0.0
620.0,0.0
620.0,0.0
620.0,0.0
620.0,0.0
620.0,0.0
620.0,0.0
620.0,0.0
620.0,0.015659
620.0,0.0
620.0,0.0
620.0,0.0
620.0,0.0
620.0,0.0
620.0,0.0
620.0,0.0
620.0,0.0
620.0,0.0
620.0,0.01562
620.0,0.0
620.0,0.0
630.0,0.0
630.0,0.0
630.0,0.0
630.0,0.0
630.0,0.0
630.0,0.0
630.0,0.0
630.0,0.015625
630.0,0.0
630.0,0.0
630.0,0.0
630.0,0.0
630.0,0.0
630.0,0.0
630.0,0.0
630.0,0.0
630.0,0.0
630.0,0.0
630.0,0.015624
630.0,0.0
640.0,0.0
640.0,0.0
640.0,0.0
640.0,0.0
640.0,0.0
640.0,0.0
640.0,0.0
640.0,0.015597
640.0,0.0
640.0,0.0
640.0,0.0
640.0,0.0
640.0,0.0
640.0,0.0
640.0,0.0
640.0,0.0
640.0,0.0
640.0,0.0
640.0,0.015625
640.0,0.0
650.0,0.0
650.0,0.0
650.0,0.0
650.0,0.0
650.0,0.0
650.0,0.0
650.0,0.0
650.0,0.0
650.0,0.015655
650.0,0.0
650.0,0.0
650.0,0.0
650.0,0.0
650.0,0.0
650.0,0.0
650.0,0.0
650.0,0.0
650.0,0.0
650.0,0.015625
650.0,0.0
660.0,0.0
660.0,0.0
660.0,0.0
660.0,0.0
660.0,0.0
660.0,0.0
660.0,0.0
660.0,0.0
660.0,0.015628
660.0,0.0
660.0,0.0
660.0,0.0
660.0,0.0
660.0,0.0
660.0,0.0
660.0,0.0
660.0,0.0
660.0,0.0
660.0,0.015624
660.0,0.0
670.0,0.0
670.0,0.0
670.0,0.0
670.0,0.0
670.0,0.0
670.0,0.0
670.0,0.0
670.0,0.0
670.0,0.015622
670.0,0.0
670.0,0.0
670.0,0.0
670.0,0.0
670.0,0.0
670.0,0.0
670.0,0.0
670.0,0.0
670.0,0.0
670.0,0.01562
670.0,0.0
680.0,0.0
680.0,0.0
680.0,0.0
680.0,0.0
680.0,0.0
680.0,0.0
680.0,0.0
680.0,0.0
680.0,0.015626
680.0,0.0
680.0,0.0
680.0,0.0
680.0,0.0
680.0,0.0
680.0,0.0
680.0,0.0
680.0,0.0
680.0,0.0
680.0,0.015624
680.0,0.0
690.0,0.0
690.0,0.0
690.0,0.0
690.0,0.0
690.0,0.0
690.0,0.0
690.0,0.0
690.0,0.0
690.0,0.015625
690.0,0.0
690.0,0.0
690.0,0.0
690.0,0.0
690.0,0.0
690.0,0.0
690.0,0.0
690.0,0.0
690.0,0.0
690.0,0.015602
690.0,0.0
700.0,0.0
700.0,0.0
700.0,0.0
700.0,0.0
700.0,0.0
700.0,0.0
700.0,0.0
700.0,0.0
700.0,0.015648
700.0,0.0
700.0,0.0
700.0,0.0
700.0,0.0
700.0,0.0
700.0,0.0
700.0,0.0
700.0,0.0
700.0,0.0
700.0,0.01563
700.0,0.0
710.0,0.0
710.0,0.0
710.0,0.0
710.0,0.0
710.0,0.0
710.0,0.0
710.0,0.0
710.0,0.0
710.0,0.015628
710.0,0.0
710.0,0.0
710.0,0.0
710.0,0.0
710.0,0.0
710.0,0.0
710.0,0.0
710.0,0.0
710.0,0.0
710.0,0.015625
710.0,0.0
720.0,0.0
720.0,0.0
720.0,0.0
720.0,0.0
720.0,0.0
720.0,0.0
720.0,0.0
720.0,0.0
720.0,0.015621
720.0,0.0
720.0,0.0
720.0,0.0
720.0,0.0
720.0,0.0
720.0,0.0
720.0,0.0
720.0,0.0
720.0,0.0
720.0,0.015597
720.0,0.0
730.0,0.0
730.0,0.0
730.0,0.0
730.0,0.0
730.0,0.0
730.0,0.0
730.0,0.0
730.0,0.015655
730.0,0.0
730.0,0.0
730.0,0.0
730.0,0.0
730.0,0.0
730.0,0.0
730.0,0.0
730.0,0.0
730.0,0.0
730.0,0.015596
730.0,0.0
730.0,0.0
740.0,0.0
740.0,0.0
740.0,0.0
740.0,0.0
740.0,0.0
740.0,0.0
740.0,0.0
740.0,0.015654
740.0,0.0
740.0,0.0
740.0,0.0
740.0,0.0
740.0,0.0
740.0,0.0
740.0,0.0
740.0,0.0
740.0,0.0
740.0,0.015595
740.0,0.0
740.0,0.0
750.0,0.0
750.0,0.0
750.0,0.0
750.0,0.0
750.0,0.0
750.0,0.0
750.0,0.015625
750.0,0.0
750.0,0.0
750.0,0.0
750.0,0.0
750.0,0.0
750.0,0.0
750.0,0.0
750.0,0.0
750.0,0.0
750.0,0.015626
750.0,0.0
750.0,0.0
750.0,0.0
760.0,0.0
760.0,0.0
760.0,0.0
760.0,0.0
760.0,0.0
760.0,0.0
760.0,0.015624
760.0,0.0
760.0,0.0
760.0,0.0
760.0,0.0
760.0,0.0
760.0,0.0
760.0,0.0
760.0,0.0
760.0,0.0
760.0,0.015625
760.0,0.0
760.0,0.0
760.0,0.0
770.0,0.0
770.0,0.0
770.0,0.0
770.0,0.0
770.0,0.0
770.0,0.015625
770.0,0.0
770.0,0.0
770.0,0.0
770.0,0.0
770.0,0.0
770.0,0.0
770.0,0.0
770.0,0.0
770.0,0.0
770.0,0.015625
770.0,0.0
770.0,0.0
770.0,0.0
770.0,0.0
780.0,0.0
780.0,0.0
780.0,0.0
780.0,0.0
780.0,0.015625
780.0,0.0
780.0,0.0
780.0,0.0
780.0,0.0
780.0,0.0
780.0,0.0
780.0,0.0
780.0,0.0
780.0,0.0
780.0,0.015625
780.0,0.0
780.0,0.0
780.0,0.0
780.0,0.0
780.0,0.0
790.0,0.0
790.0,0.0
790.0,0.0
790.0,0.0
790.0,0.015625
790.0,0.0
790.0,0.0
790.0,0.0
790.0,0.0
790.0,0.0
790.0,0.0
790.0,0.0
790.0,0.0
790.0,0.0
790.0,0.015625
790.0,0.0
790.0,0.0
790.0,0.0
790.0,0.0
790.0,0.0
800.0,0.0
800.0,0.0
800.0,0.0
800.0,0.015626
800.0,0.0
800.0,0.0
800.0,0.0
800.0,0.0
800.0,0.0
800.0,0.0
800.0,0.0
800.0,0.0
800.0,0.0
800.0,0.015624
800.0,0.0
800.0,0.0
800.0,0.0
800.0,0.0
800.0,0.0
800.0,0.0
810.0,0.0
810.0,0.0
810.0,0.015626
810.0,0.0
810.0,0.0
810.0,0.0
810.0,0.0
810.0,0.0
810.0,0.0
810.0,0.0
810.0,0.0
810.0,0.0
810.0,0.015624
810.0,0.0
810.0,0.0
810.0,0.0
810.0,0.0
810.0,0.0
810.0,0.0
810.0,0.0
820.0,0.0
820.0,0.0
820.0,0.015625
820.0,0.0
820.0,0.0
820.0,0.0
820.0,0.0
820.0,0.0
820.0,0.0
820.0,0.0
820.0,0.0
820.0,0.015625
820.0,0.0
820.0,0.0
820.0,0.0
820.0,0.0
820.0,0.0
820.0,0.0
820.0,0.0
820.0,0.0
830.0,0.0
830.0,0.015625
830.0,0.0
830.0,0.0
830.0,0.0
830.0,0.0
830.0,0.0
830.0,0.0
830.0,0.0
830.0,0.0
830.0,0.0
830.0,0.015625
830.0,0.0
830.0,0.0
830.0,0.0
830.0,0.0
830.0,0.0
830.0,0.0
830.0,0.0
830.0,0.0
840.0,0.015625
840.0,0.0
840.0,0.0
840.0,0.0
840.0,0.0
840.0,0.0
840.0,0.0
840.0,0.0
840.0,0.0
840.0,0.0
840.0,0.015625
840.0,0.0
840.0,0.0
840.0,0.0
840.0,0.0
840.0,0.0
840.0,0.0
840.0,0.0
840.0,0.0
840.0,0.0
850.0,0.015625
850.0,0.0
850.0,0.0
850.0,0.0
850.0,0.0
850.0,0.0
850.0,0.0
850.0,0.0
850.0,0.0
850.0,0.015626
850.0,0.0
850.0,0.0
850.0,0.0
850.0,0.0
850.0,0.0
850.0,0.0
850.0,0.0
850.0,0.0
850.0,0.0
850.0,0.015626
860.0,0.0
860.0,0.0
860.0,0.0
860.0,0.0
860.0,0.0
860.0,0.0
860.0,0.0
860.0,0.0
860.0,0.015624
860.0,0.0
860.0,0.0
860.0,0.0
860.0,0.0
860.0,0.0
860.0,0.0
860.0,0.0
